bssid,frequency,legit,rss,ssid,timestamp,wifiNo
00:24:6c:7d:f5:90,5180,true,-53,Welcome_KAIST,2697286873459,1
00:24:6c:7d:f5:91,5180,true,-53,eduroam,2697286873466,1
00:24:6c:7d:f4:80,2472,true,-53,Welcome_KAIST,2697286873684,1
00:24:6c:7d:f4:81,2472,true,-54,eduroam,2697286873689,1
26:6a:6f:79:74:a0,2462,true,-58,Lee의 방문자 네트워크,2697286873663,1
24:a0:74:79:6f:6a,2462,true,-58,dleehub,2697286873669,1
00:24:6c:7d:f5:11,5240,true,-59,eduroam,2697286873517,1
00:24:6c:7d:f5:10,5240,true,-60,Welcome_KAIST,2697286873514,1
00:22:6b:81:b8:a9,2462,true,-60,winslab1,2697286873654,1
90:9f:33:f5:00:50,2412,true,-61,mli,2697286873469,1
ea:9e:b4:2c:56:7b,2412,true,-64,DIRECT-7b-HP M477 LaserJet,2697286873455,1
00:24:6c:7d:f4:90,5200,true,-64,Welcome_KAIST,2697286873488,1
00:24:6c:7d:f4:91,5200,true,-64,eduroam,2697286873495,1
88:36:6c:c1:79:fe,2447,true,-68,DEAL-Office {'p}:@=p1yr,2697286873639,1
00:24:6c:7d:f3:f0,5220,true,-69,Welcome_KAIST,2697286873506,1
00:24:6c:7d:f3:f1,5220,true,-69,eduroam,2697286873511,1
5e:ea:1d:bf:dc:44,2437,true,-70,DIRECT-44-HP M477 LaserJet,2697286873541,1
00:08:9f:41:e3:94,2447,true,-70,whitebear,2697286873644,1
90:9f:33:ac:99:10,2417,true,-71,NMSL_N1_706,2697286873501,1
96:53:30:29:0e:90,2437,true,-71,DIRECT-90-HP M477 LaserJet,2697286873560,1
7e:49:eb:5f:ab:4f,2472,true,-71,zhimi-fan-za1_mibtab4f,2697286873705,1
88:36:6c:41:85:5c,2412,true,-73,iptime,2697286873484,1
56:13:79:77:bf:42,2422,true,-74,DIRECT-42-HP visoft,2697286873499,1
00:24:6c:7d:f6:70,5745,true,-74,Welcome_KAIST,2697286873534,1
00:24:6c:7d:f6:71,5745,true,-75,eduroam,2697286873520,1
00:26:66:18:15:7c,2422,true,-75,DoDo,2697286873595,1
00:24:6c:7d:f3:11,5180,true,-77,eduroam,2697286873451,1
00:24:6c:7d:f3:10,5180,true,-78,Welcome_KAIST,2697286873436,1
00:22:6b:81:b8:aa,5765,true,-78,winslab1,2697286873545,1
6c:70:9f:e3:3a:a6,2462,true,-78,Air WiFi,2697286873657,1
00:24:6c:78:f5:a0,2412,true,-80,Welcome_KAIST,2697286873479,1
86:25:19:01:19:fc,2412,true,-81,DIRECT-4BC48x Series,2697286873473,1
fa:b4:6a:0d:22:86,2437,true,-81,DIRECT-86-HP M479dw Color LJ,2697286873605,1
26:6b:6f:79:74:a0,5745,true,-82,Lee의 방문자 네트워크,2697286873524,1
24:a0:74:79:6f:6b,5745,true,-83,dleehub,2697286873527,1
00:24:6c:78:f5:b1,5785,true,-83,eduroam,2697286873553,1
00:24:6c:7d:f7:40,2472,true,-83,Welcome_KAIST,2697286873693,1
00:24:6c:78:f5:b0,5785,true,-83,Welcome_KAIST,2697286873571,1
88:36:6c:c1:79:fc,5745,true,-84,DEAL-Office5G,2697286873538,1
02:28:28:59:b5:57,2437,true,-84,HPE710n.5ED055,2697286873624,1
00:24:6c:7d:f7:41,2472,true,-84,eduroam,2697286873699,1
00:24:6c:7d:f8:71,5765,true,-84,eduroam,2697286873548,1
00:24:6c:7e:08:70,5805,true,-85,Welcome_KAIST,2697286873630,1
00:24:6c:7e:08:71,5805,true,-85,eduroam,2697286873635,1
00:24:6c:7a:88:f1,5785,true,-85,eduroam,2697286873584,1
fa:8f:ca:78:be:1f,2437,true,-86,Attic speaker.k,2697286873614,1
90:9f:33:41:a7:88,2452,true,-86,artlab,2697286873648,1
fa:da:0c:49:f0:5f,2462,true,-87,DIRECT-5f-HP M377 LaserJet,2697286873674,1
90:9f:33:f5:00:52,5745,true,-89,mli5G,2697286873531,1
90:9f:33:10:83:be,2412,true,-91,iptime_dblab,2697286873476,1
60:33:4b:e2:fc:49,2462,true,-92,OfficeKuy01,2697286873679,1
16:11:32:a5:95:e6,5500,true,-92,,2697286873711,1
